smiles_canonical,ic50_nM,n_records,had_salt
COc1cc(Nc2nc(-c3ccc(C(N)=O)cc3)ncc2C)cc(OC)c1OC,19.2065,2,False
COc1cc(Nc2nc(N3CCc4ccccc4C3)nc3c2ncn3-c2ccccc2)cc(OC)c1OC,17.5445,2,False
COc1cc(Nc2nc(N3CCc4ccccc4C3)nc3c2ncn3C(C)C)cc(OC)c1OC,20.071,2,False
COc1cc(Nc2nc(Nc3ccc(N4CCOCC4)cc3)c3ncn(Cc4ccc(C(F)(F)F)cc4)c3n2)cc(OC)c1OC,15.933499999999999,2,False
COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,10.0,1,False
COc1cc2c(cc1-c1cccnc1)C(=O)N(c1cccc(-c3nncn3C3CC3)n1)C2,0.2,1,False
COc1cc2nc(NC3CCN(Cc4ccccc4)CC3)nc(Nc3ccc(N4CCOCC4)cc3)c2cc1OC,12.540000000000001,2,False
COc1cc2nc(NCc3ccc4c(c3)OCO4)nc(Nc3ccc(N4CCOCC4)cc3)c2cc1OC,13.0885,2,False
COc1cc2nc(Nc3cc(OC)c(OC)c(OC)c3)nc(Nc3ccc(N4CCOCC4)cc3)c2cc1OC,13.716000000000001,2,False
COc1cc2nc(Nc3ccc(-n4ccnc4)cc3)nc(Nc3ccc4c(c3)OCO4)c2cc1OC,20.024,2,False
COc1cc2nc(Nc3ccc(N4CCOCC4)cc3)nc(NC3CC3)c2cc1OC,14.3865,2,False
COc1cc2nc(Nc3ccc(N4CCOCC4)cc3)nc(NCCOc3ccccc3)c2cc1OC,8.2875,2,False
COc1cc2nc(Nc3ccc(N4CCOCC4)cc3)nc(NCc3cccc(C(F)(F)F)c3)c2cc1OC,13.1825,2,False
COc1cc2nc(Nc3ccc(N4CCOCC4)cc3)nc(NCc3ccccc3)c2cc1OC,15.250499999999999,2,False
COc1cc2nc(Nc3ccc(N4CCOCC4)cc3)nc(Nc3cc(OC)c(OC)c(OC)c3)c2cc1OC,11.1995,2,False
COc1cc2nc(Nc3ccc(N4CCOCC4)cc3)nc(Nc3ccc(N4CCOCC4)cc3)c2cc1OC,6.134499999999999,2,False
COc1cc2nc(Nc3ccc(N4CCOCC4)cc3)nc(Nc3ccc(OCCN4CCCCC4)cc3)c2cc1OC,11.6515,2,False
COc1cc2nc(Nc3ccc(N4CCOCC4)cc3)nc(Nc3ccc4c(c3)OCO4)c2cc1OC,8.3475,2,False
COc1cc2nc(Nc3ccc(N4CCOCC4)cc3)nc(Nc3ccccc3)c2cc1OC,14.292000000000002,2,False
COc1cc2nc(Nc3ccc4ncccc4c3)nc(Nc3ccc(NC(C)=O)cc3)c2cc1OC,13.3495,2,False
COc1cc2nc(Nc3cccc(N(C)C)c3)nc(NC3CC3)c2cc1OC,12.0195,2,False
COc1cc2nc(Nc3cccc(N(C)C)c3)nc(NCCOc3ccccc3)c2cc1OC,13.5735,2,False
COc1cc2nc(Nc3cccc(N(C)C)c3)nc(NCc3cccc(C(F)(F)F)c3)c2cc1OC,15.873999999999999,2,False
COc1cc2nc(Nc3cccc(N(C)C)c3)nc(Nc3cc(OC)c(OC)c(OC)c3)c2cc1OC,13.647000000000002,2,False
COc1cc2nc(Nc3cccc(N(C)C)c3)nc(Nc3ccc(N4CCOCC4)cc3)c2cc1OC,13.1525,2,False
COc1cc2nc(Nc3cccc(N(C)C)c3)nc(Nc3ccc(NC(C)=O)cc3)c2cc1OC,8.1985,2,False
COc1cc2nc(Nc3cccc(N(C)C)c3)nc(Nc3ccc4c(c3)OCO4)c2cc1OC,4.9239999999999995,2,False
COc1cc2nc(Nc3cccc(N(C)C)c3)nc(Nc3ccccc3)c2cc1OC,7.3805000000000005,2,False
COc1cc2nc(Nc3ccccc3)nc(Nc3ccc(N4CCOCC4)cc3)c2cc1OC,16.772,2,False
COc1cc2nc(Nc3ccncc3)nc(Nc3ccc(N4CCOCC4)cc3)c2cc1OC,12.1355,2,False
COc1cc2nc(Nc3nc4ccccc4n3C)nc(Nc3ccc(N4CCOCC4)cc3)c2cc1OC,12.231,2,False
COc1cc2nc(Nc3nc4ccccc4n3C)nc(Nc3ccc(NC(C)=O)cc3)c2cc1OC,7.0205,2,False
COc1cc2nc(Nc3nccc4ccccc34)nc(Nc3ccc(N4CCOCC4)cc3)c2cc1OC,15.1435,2,False
COc1cc2nc(Nc3nccc4ccccc34)nc(Nc3ccc(NC(C)=O)cc3)c2cc1OC,19.0875,2,False
COc1cc2nccc(Oc3ccc(NC(=O)c4cn(C(C)C)c5ccccc5c4=O)cc3)c2cc1OC,3.1385,6,False
COc1cc2nncc(Oc3ccc(NC(=O)c4cn(C(C)C)c5ccccc5c4=O)cc3)c2cc1OC,3.4345,6,False
COc1ccc(-c2ccc(/C=C3\SC(=S)N(CC(C)=O)C3=O)o2)cc1,2500.0,1,False
COc1ccc(-c2ccc(C=C3SC(=S)N(CC(C)=O)C3=O)o2)cc1,2.5,1,False
COc1ccc(-c2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C4CC4)n2)C3)cn1,0.2,1,False
COc1ccc(-c2nc(C)cc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,11.8585,2,False
COc1ccc(-c2nc3ncnc(Nc4cc(OC)c(OC)c(OC)c4)c3[nH]2)cn1,18.071,2,False
COc1ccc(-c2ncn(-c3ccc(Nc4nccc(-c5cc(C#N)cc(N6CCNCC6)c5)n4)cc3)n2)cn1,19.226,2,True
COc1ccc(-c2ocnc2C(=O)NCc2ccncc2)cc1,5005.0,2,False
COc1ccc(-n2cnc(C3CC3)c2)cc1-c1n[nH]c2ccc(-c3nncn3C(C)C)cc12,135.135,2,False
COc1ccc(C(=O)C2=C(O)C(=O)N(c3nc4ccc(F)cc4s3)C2c2cccc(F)c2)cc1,17000.0,1,False
COc1ccc(C(N)=O)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,0.547,4,False
COc1ccc(C(O)=C2C(=O)C(=O)N(c3nc4ccc(F)cc4s3)C2c2cccc(F)c2)cc1,17.0,1,False
COc1ccc(C2C(C(=O)c3ccc(C)o3)=C(O)C(=O)N2c2nc3ccc(C)cc3s2)cc1OC,19019.0,2,False
COc1ccc(CCNC(=O)c2ccnc(Nc3cccc(N(C)C)c3)c2)cc1,20.027,2,False
COc1ccc(CCNc2cc(C)nc(Nc3cccc(N(C)C)c3)n2)cc1,5.721500000000001,2,False
COc1ccc(CCNc2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,10.7705,2,False
COc1ccc(CCNc2ccnc(Nc3cccc(N(C)C)c3)n2)cc1,11.2595,2,False
COc1ccc(CCNc2nc(N3CCN(Cc4ccc5c(c4)OCO5)CC3)nc3c2ncn3C2CCCCC2)cc1,22.501,2,False
COc1ccc(CCNc2nc(NC3CCN(Cc4ccccc4)CC3)nc3c2ncn3C2CCCCC2)cc1,22.4535,2,False
COc1ccc(CCNc2nc(Nc3ccc(N4CCOCC4)cc3)nc3c2ncn3-c2ccccc2)cc1,13.407,2,False
COc1ccc(CCNc2nc(Nc3ccc(N4CCOCC4)cc3)nc3c2ncn3-c2ccsc2)cc1,8.466000000000001,2,False
COc1ccc(CCNc2nc(Nc3ccc(N4CCOCC4)cc3)nc3c2ncn3Cc2ccc(C(F)(F)F)cc2)cc1,7.409000000000001,2,False
COc1ccc(CCNc2nc(Nc3ccc(N4CCOCC4)cc3)nc3cc(OC)c(OC)cc23)cc1,12.5605,2,False
COc1ccc(CCNc2nc(Nc3ccc(N4CCOCC4)cc3)ncc2C)cc1,19.66,2,False
COc1ccc(CCNc2nc(Nc3cccc(N(C)C)c3)nc3c2ncn3C(C)C)cc1,20.023,2,False
COc1ccc(CCNc2nc(Nc3cccc(N(C)C)c3)nc3cc(OC)c(OC)cc23)cc1,10.152999999999999,2,False
COc1ccc(OC)c(Nc2nc(N)nc3[nH]cnc23)c1,18900.0,1,False
COc1ccc(OC)c(Nc2nc(N)nc3nc[nH]c23)c1,18.9,1,False
COc1ccc(S(C)(=O)=O)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,2.57,4,False
COc1ccc(S(N)(=O)=O)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,1.1179999999999999,4,False
COc1ccc2c(c1)CC(C(=O)Nc1ccc(-c3cn[nH]c3)cc1OCCN(Cc1ccccc1)Cc1ccccc1)CO2,19.226,2,True
COc1ccc2c(c1)CC(C(=O)Nc1ccc(-c3cn[nH]c3)cc1OCCOCc1ccccc1)CO2,19.226,2,True
COc1ccc2cc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)[nH]c2c1,27.177149999999997,2,False
COc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4ccco4)C3c3ccc(Cl)cc3)sc2c1,2102.1,2,False
COc1cccc(CNC(=O)c2c(C)nc3ccc(-c4ccc5nc(C)c(C(=O)NCc6cccc(OC)c6)n5c4)cn23)c1,4.806,2,True
COc1ccccc1C(=O)Nc1cccc(-c2nncn2C(C)C(F)(F)F)n1,0.028,2,False
COc1ccccc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,149.6495,2,False
COc1ccccc1C(=O)Nc1cccc(-c2nncn2C)n1,47.8675,4,False
COc1ccccc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,28.0,2,False
COc1ccccc1C1C(C(=O)c2ccc(C)o2)=C(O)C(=O)N1c1nc2c(C)cc(C)cc2s1,17767.75,2,False
COc1nc2cc(F)c(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2nc1N1CCCCC1,0.055,1,False
COc1nc2cc(F)c(C(=O)Nc3cccc(-c4nnnn4C(C)C)n3)cc2nc1N1CCCCC1,0.55,1,False
COc1nc2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2nc1N1CCCCC1,0.55,1,False
COc1nc2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2nc1N1CCOCC1,0.55,1,False
COc1nc2ccc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)cc2nc1NC(C)C,0.55,1,False
COc1ncc(-c2cc3c(c(NC(=O)CN4CCOCC4)c2)COC3)cc1NS(C)(=O)=O,5005.0,2,False
COc1ncc(C)cc1C(=O)Nc1cccc(-c2nncn2C(C)C(F)(F)F)n1,0.027,2,False
COc1ncc(C)cc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,27.0,2,False
COc1ncc(F)cc1C(=O)Nc1cccc(-c2nncn2C(C)C(F)(F)F)n1,0.016,2,False
COc1ncc(F)cc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,16.0,2,False
COc1ncccc1C(=O)Nc1cccc(-c2nncn2C(C)C(F)(F)F)n1,0.017,2,False
COc1ncccc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,17.0,2,False
COc1ncncc1C(=O)Nc1cccc(-c2nncn2C(C)C(F)(F)F)n1,0.1595,2,False
COc1ncncc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,159.5,2,False
COc1nn(-c2ccccn2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,8.6495,4,False
COc1nn(-c2cccnc2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,2.6555,4,False
COc1nn(-c2cccnn2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C(F)(F)F)n1,0.026500000000000003,2,False
COc1nn(-c2cccnn2)cc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,26.5,2,False
COc1nn(-c2ccncc2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,67.855,4,False
COc1nn(-c2cncc(C3CC3)c2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,2.8139999999999996,4,False
COc1nn(-c2cncc(N(C)C)c2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,0.9604999999999999,4,False
COc1nn(-c2cnccn2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C(F)(F)F)n1,0.030500000000000003,2,False
COc1nn(-c2cnccn2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,10.569,4,False
COc1nn(-c2cnccn2)cc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,30.5,2,False
COc1nn(-c2cncnc2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,8.037,4,False
COc1nn(C)cc1C(=O)Nc1cccc(-c2cncn2C(C)C)n1,1.2465,4,False
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2C(C)C(F)(F)F)n1,0.067,8,False
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2C(C)C(F)F)n1,0.022,4,False
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)c1,3092.0,4,False
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,1.9949999999999999,8,False
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2C(C)CO)n1,4.9475,4,False
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2C2(C(F)(F)F)CC2)n1,0.5155,4,False
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2C2CC(F)(F)C2)n1,10.158,4,False
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2C2CCC2(F)F)n1,2.5035,4,False
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2C2CCOC2)n1,0.0685,4,False
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,10.0,2,False
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)F)n1,6.5,2,False
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2[C@@H]2CCOC2)n1,67.0,2,False
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2[C@H](C)C(F)(F)F)n1,222.0,2,False
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2[C@H](C)C(F)F)n1,90.0,2,False
COc1nn(C)cc1C(=O)Nc1cccc(-c2nncn2[C@H]2CCOC2)n1,76.0,2,False
COc1nn(CC(F)(F)F)cc1C(=O)Nc1cccc(-c2nncn2C(C)C(F)(F)F)n1,0.0195,2,False
COc1nn(CC(F)(F)F)cc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,19.5,2,False
COc1nn(CC2CC2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C(F)(F)F)n1,0.0055,2,False
COc1nn(CC2CC2)cc1C(=O)Nc1cccc(-c2nncn2C(C)C)n1,3.456,4,False
COc1nn(CC2CC2)cc1C(=O)Nc1cccc(-c2nncn2[C@@H](C)C(F)(F)F)n1,5.5,2,False
CS(=O)(=O)Nc1cc(-c2ccncc2)cnc1Cl,5005.0,2,False
CS(=O)(=O)c1ccc2c(c1)C(=O)Nc1cccc(n1)-c1nncn1CCCCO2,4.7185,4,False
CSC1CCN(C(=O)c2ccc3c(c2)CN(c2cccc(-c4nncn4C4CC4)n2)C3=O)CC1,0.2,1,False
CSCCC(C(=O)O)N1C(=O)/C(=C/c2ccc(-c3ccc(Cl)c(Cl)c3)o2)SC1=S,750.0,1,False
CSCCC(C(=O)O)N1C(=O)C(=Cc2ccc(-c3ccc(Cl)c(Cl)c3)o2)SC1=S,0.75,1,False
CSc1nc(N)nc2[nH]cnc12,13300.0,1,False
CSc1nc(N)nc2nc[nH]c12,13.3,1,False
C[C@@H](CO)n1cnnc1-c1cccc(N2Cc3ccccc3C2=O)n1,31.62,1,False
C[C@@H]1CCCOc2ccccc2C(=O)Nc2cccc(n2)-c2nncn21,2751.0,2,False
C[C@@H]1CCOc2cc(F)c(-c3cnn(CCN(C)C)c3)cc2C(=O)Nc2cccc(n2)-c2nncn2C1,22.5,2,False
C[C@@H]1CCOc2cc(F)ccc2C(=O)Nc2cccc(n2)-c2nncn2C1,51.5,2,False
C[C@@H]1CCOc2ccccc2C(=O)Nc2cccc(n2)-c2nncn2C1,123.0,2,False
C[C@@H]1CCn2cnnc2-c2cccc(n2)NC(=O)c2ccccc2OC1,100.0,5,False
C[C@@H]1CN(c2cc(-c3n[nH]c4ccc(OC5(C)CC5)cc34)ncn2)C[C@H](C)O1,428.0,2,False
C[C@@H]1O[C@@H](n2c3ccc(O)cc3c3c4c(c5c6ccccc6[nH]c5c32)CNC4=O)C[C@@H](N)[C@H]1O,1100.0,1,False
C[C@@H]1O[C@@H]2C[C@](O)([C@H]1O)n1c3ccccc3c3c4c(c5c6cc(O)ccc6n2c5c31)C(=O)NC4,4100.0,1,False
C[C@H](CO)n1cnnc1-c1cccc(N2Cc3ccccc3C2=O)n1,10.0,1,False
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cc3ccccn3n2)n1,33.8,1,False
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2ccc3ccccc3n2)n1,47.4,1,False
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2cnc3ccccc3n2)n1,113.9,1,False
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2ncc3ccccc3n2)n1,81.0,1,False
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)Nc2nccc3ccccc23)n1,37.9,1,False
C[C@H](CO)n1cnnc1-c1cccc(NC(=O)c2cc3ccccc3[nH]2)n1,65.5,1,False
C[C@H](c1ccccc1)N1c2cc(-n3c(=O)[nH]c4ncccc43)ccc2C(=O)NC1(C)C,1000.0,1,False
C[C@H](n1cnnc1-c1cccc(NC(=O)c2cccc3c2OCCN3C)n1)C(F)(F)F,97.0,2,False
C[C@H](n1cnnc1-c1cccc(NC(=O)c2cccc3cccnc23)n1)C(F)(F)F,37.0,2,False
C[C@H](n1cnnc1-c1cccc(NC(=O)c2cccc3nccnc23)n1)C(F)(F)F,26.5,2,False
C[C@H](n1cnnc1-c1cccc(NC(=O)c2cccn(C)c2=O)n1)C(F)(F)F,190.5,2,False
C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N(C)C)cn2)cs1)C(F)(F)F,1.88,1,False
C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CC(C)(O)C3)cn2)cs1)C(F)(F)F,1.69,1,False
C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCC(C)(O)CC3)cn2)cs1)C(F)(F)F,1.8,1,False
C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCC(O)C3)cn2)cs1)C(F)(F)F,2.2,1,False
C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCC3)cn2)cs1)C(F)(F)F,1.7,1,False
C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCCC3)cn2)cs1)C(F)(F)F,2.2,1,False
C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCCCC3)cn2)cs1)C(F)(F)F,0.7,1,False
C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCN(C)CC3)cn2)cs1)C(F)(F)F,2.1,1,False
C[C@H](n1cnnc1-c1nc(NC(=O)c2cc(-n3cnc(C4CC4)c3)c(N3CCOCC3)cn2)cs1)C(F)(F)F,2.62,1,False
C[C@H]1CCCOc2cc(F)ccc2C(=O)Nc2cccc(n2)-c2nncn21,25.0,2,False
C[C@H]1CCCOc2ccccc2C(=O)Nc2cccc(n2)-c2nncn21,38.5,2,False
C[C@H]1CCCOc2nn(C)cc2C(=O)Nc2cccc(n2)-c2nncn21,19.4,2,False
C[C@H]1CCCn2cnnc2-c2cccc(n2)NC(=O)c2ccccc2O1,567.0,2,False
C[C@H]1O[C@@H]2C[C@](O)([C@H]1O)n1c3ccccc3c3c4c(c5c6cc(O)ccc6n2c5c31)C(=O)NC4,50000.0,1,False
C[C@](O)(CO)c1ccc(C(=O)Nc2cc3c(ccn3C3CC3)cn2)cc1,141.5,2,False
C[C@](O)(CO)c1ccc(C(=O)Nc2cc3c(cn2)c(Br)cn3C2CC2)cc1,4.5,2,False
C[C@](O)(CO)c1ccc(C(=O)Nc2cc3c(cn2)c(Cl)cn3C2CC2)cc1,5.0,2,False
Cc1[nH]ncc1-c1ccc2nc(NC(=O)C3COc4ccc(F)cc4C3)sc2c1,19.226,2,True
Cc1c(C(=O)N2CCOc3ccc(-c4ccc(N)nc4)cc3C2)ccc(S(C)(=O)=O)c1F,5005.0,2,False
Cc1c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)[nH]c2ccccc12,44.1441,2,False
Cc1c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)oc2ccccc12,553.553,2,False
Cc1c(C(=O)Nc2cccc(-n3cnnn3)c2)oc2ccccc12,8358.35,2,False
Cc1c[nH]c2ncnc(-c3ccc(NC(=O)Nc4cccc(C(=O)NC(C)C)c4)cc3)c12,19.226,2,True
Cc1c[nH]c2ncnc(-c3ccc(NC(=O)Nc4ccccc4)cc3)c12,19.226,2,True
Cc1cc(C)c2nc(N3C(=O)C(=O)C(=C(O)c4ccc(Cl)cc4)C3c3ccc(C(C)C)cc3)sc2c1,6.3,1,False
Cc1cc(C)c2nc(N3C(=O)C(O)=C(C(=O)c4ccc(C)o4)C3c3ccc(C(C)C)cc3)sc2c1,1001.0,2,False
Cc1cc(C)c2nc(N3C(=O)C(O)=C(C(=O)c4ccc(Cl)cc4)C3c3ccc(C(C)C)cc3)sc2c1,6300.0,1,False
Cc1cc(C)c2nc(N3C(=O)C(O)=C(C(=O)c4ccco4)C3c3ccccc3)sc2c1,31531.5,2,False
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C(F)(F)F)n2)cc1-n1cnc(C2CC2)c1,0.0043,1,False
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)c2)cc1-n1cnc(C2CC2)c1,12.9,1,False
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,304.5,216,False
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3[C@@H](C)C(F)(F)F)n2)cc1-n1cnc(C2CC2)c1,4.3,1,False
Cc1cc(F)c(C(=O)Nc2ccccn2)cc1-n1cnc(C2CC2)c1,3003.154785,6,False
Cc1cc(NC(=O)Nc2cccc(-c3nncn3C(C)C)n2)[nH]n1,141.9,1,False
Cc1cc(NC(=O)Nc2cccc(-c3nncn3C(C)C)n2)n(C)n1,2073.5715,2,False
Cc1cc(NC(=O)Nc2cccc(-c3nncn3C(C)C)n2)n[nH]1,0.1419,1,False
Cc1cc(NC(=O)Nc2cccc(-c3nncn3C(C)C)n2)nn1C,71.42134999999999,2,False
Cc1cc(NC2CCN(Cc3ccccc3)CC2)nc(Nc2ccc(N3CCOCC3)cc2)n1,18.747999999999998,2,False
Cc1cc(NC2CCN(Cc3ccccc3)CC2)nc(Nc2cccc(N(C)C)c2)n1,14.896,2,False
Cc1cc(NCCOc2ccccc2)nc(Nc2cccc(N(C)C)c2)n1,6.513,2,False
Cc1cc(NCCc2ccc(O)cc2)nc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)n1,18.129,2,False
Cc1cc(NCCc2ccc(O)cc2)nc(Nc2cccc(N(C)C)c2)n1,11.655999999999999,2,False
Cc1cc(NCc2cccc(C(F)(F)F)c2)nc(Nc2ccc(N3CCOCC3)cc2)n1,5.578,2,False
Cc1cc(NCc2cccc(C(F)(F)F)c2)nc(Nc2cccc(N(C)C)c2)n1,18.7295,2,False
Cc1cc(Nc2ccc(N3CCOCC3)cc2)nc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)n1,9.6685,2,False
Cc1cc(Nc2ccc(N3CCOCC3)cc2)nc(N2CCN(c3ccccn3)CC2)n1,6.668,2,False
Cc1cc(Nc2ccc(N3CCOCC3)cc2)nc(N2CCc3ccccc3C2)n1,8.632,2,False
Cc1cc(Nc2ccc(N3CCOCC3)cc2)nc(NCc2ccc3c(c2)OCO3)n1,6.69,2,False
Cc1cc(Nc2ccc(N3CCOCC3)cc2)nc(Nc2cccc(N(C)C)c2)n1,19.896,2,False
Cc1cc(Nc2ccc(N3CCOCC3)cc2)nc(Nc2ccccc2)n1,12.210999999999999,2,False
Cc1cc(Nc2ccc3c(c2)OCO3)nc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)n1,11.869,2,False
Cc1cc(Nc2ccc3c(c2)OCO3)nc(Nc2ccc(N3CCOCC3)cc2)n1,12.6095,2,False
Cc1cc(Nc2ccc3c(c2)OCO3)nc(Nc2cccc(N(C)C)c2)n1,5.1,2,False
Cc1cc2c(-c3ccc(S(=O)(=O)NCCN)s3)ccnc2[nH]1,125.6255,2,False
Cc1cc2c(cc1-c1cccnc1)C(=O)N(c1cccc(-c3nncn3C3CC3)n1)C2,0.2,1,False
Cc1ccc(-c2ccc3c(c2)C(=O)N(c2cccc(-c4nncn4C4CC4)n2)C3)cn1,0.2,1,False
Cc1ccc(-c2ccc3c(ccc4sc5c(c43)NC[C@@H](C)NC5=O)n2)cn1,60.0,2,False
Cc1ccc(-c2cccc3cnc(Nc4ccc(-n5cnc(C)n5)cc4)nc23)cn1,19.226,2,True
Cc1ccc(-c2n[nH]c3ccc(-c4nncn4C(C)C)cc23)cc1-n1cnc(C2CC2)c1,32.814499999999995,4,False
Cc1ccc(-c2ncn(-c3ccc(Nc4ncc(Cl)c(-c5ccnn5C)n4)cc3)n2)cn1,19.226,2,True
Cc1ccc(-c2ncn(-c3ccc(Nc4nccc(-c5cncc(N6CCOCC6)c5)n4)cc3)n2)cn1,19.226,2,False
Cc1ccc(-c2ncn(-c3ccc(Nc4nccc(-c5cncc6ccccc56)n4)cc3)n2)cn1,19.226,2,False
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,15015.0,2,False
Cc1ccc(C(=O)C2=C(O)C(=O)N(c3nc4ccc(C)cc4s3)C2c2ccc(C(C)(C)C)cc2)cc1,4400.0,1,False
Cc1ccc(C(=O)C2=C(O)C(=O)N(c3nc4ccc(F)cc4s3)C2c2ccc(C(C)(C)C)cc2)cc1,7600.0,1,False
Cc1ccc(C(=O)C2=C(O)C(=O)N(c3nc4ccc(F)cc4s3)C2c2ccc(C(C)(C)C)cc2)o1,775.775,2,False
Cc1ccc(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)c(F)c1,25.0875,6,False
Cc1ccc(C(O)=C2C(=O)C(=O)N(c3nc4ccc(C)cc4s3)C2c2ccc(C(C)(C)C)cc2)cc1,4.4,1,False
Cc1ccc(C(O)=C2C(=O)C(=O)N(c3nc4ccc(F)cc4s3)C2c2ccc(C(C)(C)C)cc2)cc1,7.6,1,False
Cc1ccc2c(c1)C(=O)Nc1cccc(n1)-c1nncn1CCCCO2,50.5,6,False
Cc1ccc2cc(C(=O)Nc3cccc(-c4nncn4C(C)C)n3)[nH]c2c1,16.4164,2,False
Cc1ccc2nc(N3C(=O)C(=O)C(=C(O)c4ccc(F)cc4)C3c3ccc(Cl)cc3)sc2c1,2.9,1,False
Cc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4ccc(F)cc4)C3c3ccc(Cl)cc3)sc2c1,2900.0,1,False
Cc1ccc2nc(N3C(=O)C(O)=C(C(=O)c4ccco4)C3c3ccc(Br)cc3)sc2c1,14114.1,2,False
